plant,part,parasite,group,concentration_mgml,day,lev,lev_raw,animal_dead,data_flag
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,30,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,31,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,32,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,33,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,34,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,35,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,36,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,37,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,38,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,39,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.01mg/ml,0.01,40,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,1,0,0,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,2,0,0,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,3,0,0,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,4,0,0,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,5,0.41,0.41,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,6,0.87,0.87,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,7,2.04,2.04,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,8,2.63,2.63,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,9,3.16,3.16,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,10,3.39,3.39,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,11,4.05,4.05,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,12,4.67,4.67,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,13,4.74,4.74,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,14,5,5,FALSE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,15,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,16,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,17,NA,NA,TRUE,NA
M. oleifera,roots,T. congolense,0.005mg/ml,0.005,18,NA,NA,TRUE,NA
